"Statistic Label","Year","Commodity Group","UNIT","VALUE"
"Harmonised Index of Consumer Prices","2015","All-items HICP (COICOP 00)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Food and non-alcoholic beverages (COICOP 01)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Food (COICOP 01.1)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Bread and cereals (COICOP 01.1.1)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Meat (COICOP 01.1.2)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Fish and seafood (COICOP 01.1.3)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Milk, cheese and eggs (COICOP 01.1.4)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Oils and fats (COICOP 01.1.5)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Fruit (COICOP 01.1.6)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Vegetables (COICOP 01.1.7)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Sugar, jam, honey, chocolate and confectionery (COICOP 01.1.8)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Food products n.e.c. (COICOP 01.1.9)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Non-alcoholic beverages (COICOP 01.2)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Coffee, tea and cocoa (COICOP 01.2.1)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Mineral waters, soft drinks, fruit and vegetable juices (COICOP 01.2.2)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Alcoholic beverages, tobacco and narcotics (COICOP 02)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Alcoholic beverages (COICOP 02.1)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Spirits (COICOP 02.1.1)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Wine (COICOP 02.1.2)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Beer (COICOP 02.1.3)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Tobacco (COICOP 02.2)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Clothing and footwear (COICOP 03)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Clothing (COICOP 03.1)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Clothing materials (COICOP 03.1.1)","Base 2015=100",""
"Harmonised Index of Consumer Prices","2015","Garments (COICOP 03.1.2)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Other articles of clothing and clothing accessories (COICOP 03.1.3)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Cleaning, repair and hire of clothing (COICOP 03.1.4)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Footwear (COICOP 03.2)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Housing, water, electricity, gas and other fuels (COICOP 04)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Actual rentals for housing (COICOP 04.1)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Maintenance and repair of the dwelling (COICOP 04.3)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Materials for the maintenance and repair of the dwelling (COICOP 04.3.1)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Services for the maintenance and repair of the dwelling (COICOP 04.3.2)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Water supply and miscellaneous services relating to the dwelling (COICOP 04.4)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Water supply (COICOP 04.4.1)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Refuse collection (COICOP 04.4.2)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Sewerage collection (COICOP 04.4.3)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Other services relating to the dwelling n.e.c. (COICOP 04.4.4)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Electricity, gas and other fuels (COICOP 04.5)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Electricity (COICOP 04.5.1)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Gas (COICOP 04.5.2)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Liquid fuels (COICOP 04.5.3)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Solid fuels (COICOP 04.5.4)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Heat energy (COICOP 04.5.5)","Base 2015=100",""
"Harmonised Index of Consumer Prices","2015","Furnishings, household equipment and routine household maintenance (COICOP 05)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Furniture and furnishings, carpets and other floor coverings (COICOP 05.1)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Furniture and furnishings (COICOP 05.1.1)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Carpets and other floor coverings (COICOP 05.1.2)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Repair of furniture, furnishings and floor coverings (COICOP 05.1.3)","Base 2015=100",""
"Harmonised Index of Consumer Prices","2015","Household textiles (COICOP 05.2)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Household appliances (COICOP 05.3)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Major household appliances whether electric or not and small electric household appliances (COICOP 05.3.1_2)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Repair of household appliances (COICOP 05.3.3)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Glassware, tableware and household utensils (COICOP 05.4)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Tools and equipment for house and garden (COICOP 05.5)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Goods and services for routine household maintenance (COICOP 05.6)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Non-durable household goods (COICOP 05.6.1)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Domestic services and household services (COICOP 05.6.2)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Health (COICOP 06)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Medical products, appliances and equipment (COICOP 06.1)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Pharmaceutical products (COICOP 06.1.1)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Other medical products, therapeutic appliances and equipment (COICOP 06.1.2_3)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Out-patient services (COICOP 06.2)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Medical services and paramedical services (COICOP 06.2.1_3)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Dental services (COICOP 06.2.2)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Hospital services (COICOP 06.3)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Transport (COICOP 07)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Purchase of vehicles (COICOP 07.1)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Motor cars (COICOP 07.1.1)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Motor cycles, bicycles and animal drawn vehicles (COICOP 07.1.2_3_4)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Operation of personal transport equipment (COICOP 07.2)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Spare parts and accessories for personal transport equipment (COICOP 07.2.1)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Fuels and lubricants for personal transport equipment (COICOP 07.2.2)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Maintenance and repair of personal transport equipment (COICOP 07.2.3)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Other services in respect of personal transport equipment (COICOP 07.2.4)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Transport services (COICOP 07.3)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Passenger transport by railway (COICOP 07.3.1)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Passenger transport by road (COICOP 07.3.2)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Passenger transport by air (COICOP 07.3.3)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Passenger transport by sea and inland waterway (COICOP 07.3.4)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Combined passenger transport (COICOP 07.3.5)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Other purchased transport services (COICOP 07.3.6)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Communications (COICOP 08)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Postal services (COICOP 08.1)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Telephone and telefax equipment and services (COICOP 08.2_3)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Recreation and culture (COICOP 09)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Audio-visual, photographic and information processing equipment (COICOP 09.1)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Equipment for the reception, recording and reproduction of sound and picture (COICOP 09.1.1)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Photographic and cinematographic equipment and optical instruments (COICOP 09.1.2)","Base 2015=100",""
"Harmonised Index of Consumer Prices","2015","Information processing equipment (COICOP 09.1.3)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Recording media (COICOP 09.1.4)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Repair of audio-visual, photographic and information processing equipment (COICOP 09.1.5)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Other major durables for recreation and culture (COICOP 09.2)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Major durables for indoor and outdoor recreation including musical instruments (COICOP 09.2.1_2)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Maintenance and repair of other major durables for recreation and culture (COICOP 09.2.3)","Base 2015=100",""
"Harmonised Index of Consumer Prices","2015","Other recreational items and equipment, gardens and pets (COICOP 09.3)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Games, toys and hobbies (COICOP 09.3.1)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Equipment for sport, camping and open-air recreation (COICOP 09.3.2)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Gardens, plants and flowers (COICOP 09.3.3)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Pets and related products; veterinary and other services for pets (COICOP 09.3.4_5)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Recreational and cultural services (COICOP 09.4)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Recreational and sporting services (COICOP 09.4.1)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Cultural services (COICOP 09.4.2)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Newspapers, books and stationery (COICOP 09.5)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Books (COICOP 09.5.1)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Newspapers and periodicals (COICOP 09.5.2)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Miscellaneous printed matter; stationery and drawing materials (COICOP 09.5.3_4)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Package holidays (COICOP 09.6)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Education (COICOP 10)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Restaurants and hotels (COICOP 11)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Catering services (COICOP 11.1)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Restaurants, cafes and the like (COICOP 11.1.1)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Canteens (COICOP 11.1.2)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Accommodation services (COICOP 11.2)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Miscellaneous goods and services (COICOP 12)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Personal care (COICOP 12.1)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Hairdressing salons and personal grooming establishments (COICOP 12.1.1)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Electrical appliances for personal care; other appliances, articles and products for personal care (COICOP 12.1.2_3)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Personal effects n.e.c. (COICOP 12.3)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Jewellery, clocks and watches (COICOP 12.3.1)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Other personal effects (COICOP 12.3.2)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Social protection (COICOP 12.4)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Insurance (COICOP 12.5)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Insurance connected with the dwelling (COICOP 12.5.2)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Insurance connected with health (COICOP 12.5.3)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Insurance connected with transport (COICOP 12.5.4)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Other insurance (COICOP 12.5.5)","Base 2015=100",""
"Harmonised Index of Consumer Prices","2015","Financial services n.e.c. (COICOP 12.6)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2015","Other services n.e.c. (COICOP 12.7)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2016","All-items HICP (COICOP 00)","Base 2015=100","99.8"
"Harmonised Index of Consumer Prices","2016","Food and non-alcoholic beverages (COICOP 01)","Base 2015=100","98.7"
"Harmonised Index of Consumer Prices","2016","Food (COICOP 01.1)","Base 2015=100","98.6"
"Harmonised Index of Consumer Prices","2016","Bread and cereals (COICOP 01.1.1)","Base 2015=100","97.9"
"Harmonised Index of Consumer Prices","2016","Meat (COICOP 01.1.2)","Base 2015=100","97.5"
"Harmonised Index of Consumer Prices","2016","Fish and seafood (COICOP 01.1.3)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2016","Milk, cheese and eggs (COICOP 01.1.4)","Base 2015=100","98.1"
"Harmonised Index of Consumer Prices","2016","Oils and fats (COICOP 01.1.5)","Base 2015=100","100.2"
"Harmonised Index of Consumer Prices","2016","Fruit (COICOP 01.1.6)","Base 2015=100","100.1"
"Harmonised Index of Consumer Prices","2016","Vegetables (COICOP 01.1.7)","Base 2015=100","101.5"
"Harmonised Index of Consumer Prices","2016","Sugar, jam, honey, chocolate and confectionery (COICOP 01.1.8)","Base 2015=100","97.3"
"Harmonised Index of Consumer Prices","2016","Food products n.e.c. (COICOP 01.1.9)","Base 2015=100","99.2"
"Harmonised Index of Consumer Prices","2016","Non-alcoholic beverages (COICOP 01.2)","Base 2015=100","99.1"
"Harmonised Index of Consumer Prices","2016","Coffee, tea and cocoa (COICOP 01.2.1)","Base 2015=100","98.2"
"Harmonised Index of Consumer Prices","2016","Mineral waters, soft drinks, fruit and vegetable juices (COICOP 01.2.2)","Base 2015=100","99.3"
"Harmonised Index of Consumer Prices","2016","Alcoholic beverages, tobacco and narcotics (COICOP 02)","Base 2015=100","101.5"
"Harmonised Index of Consumer Prices","2016","Alcoholic beverages (COICOP 02.1)","Base 2015=100","97.1"
"Harmonised Index of Consumer Prices","2016","Spirits (COICOP 02.1.1)","Base 2015=100","99.8"
"Harmonised Index of Consumer Prices","2016","Wine (COICOP 02.1.2)","Base 2015=100","95.7"
"Harmonised Index of Consumer Prices","2016","Beer (COICOP 02.1.3)","Base 2015=100","97.9"
"Harmonised Index of Consumer Prices","2016","Tobacco (COICOP 02.2)","Base 2015=100","106.8"
"Harmonised Index of Consumer Prices","2016","Clothing and footwear (COICOP 03)","Base 2015=100","97.5"
"Harmonised Index of Consumer Prices","2016","Clothing (COICOP 03.1)","Base 2015=100","97.6"
"Harmonised Index of Consumer Prices","2016","Clothing materials (COICOP 03.1.1)","Base 2015=100",""
"Harmonised Index of Consumer Prices","2016","Garments (COICOP 03.1.2)","Base 2015=100","97.5"
"Harmonised Index of Consumer Prices","2016","Other articles of clothing and clothing accessories (COICOP 03.1.3)","Base 2015=100","98.6"
"Harmonised Index of Consumer Prices","2016","Cleaning, repair and hire of clothing (COICOP 03.1.4)","Base 2015=100","101"
"Harmonised Index of Consumer Prices","2016","Footwear (COICOP 03.2)","Base 2015=100","97.4"
"Harmonised Index of Consumer Prices","2016","Housing, water, electricity, gas and other fuels (COICOP 04)","Base 2015=100","101.5"
"Harmonised Index of Consumer Prices","2016","Actual rentals for housing (COICOP 04.1)","Base 2015=100","108.7"
"Harmonised Index of Consumer Prices","2016","Maintenance and repair of the dwelling (COICOP 04.3)","Base 2015=100","100.2"
"Harmonised Index of Consumer Prices","2016","Materials for the maintenance and repair of the dwelling (COICOP 04.3.1)","Base 2015=100","97.9"
"Harmonised Index of Consumer Prices","2016","Services for the maintenance and repair of the dwelling (COICOP 04.3.2)","Base 2015=100","101.6"
"Harmonised Index of Consumer Prices","2016","Water supply and miscellaneous services relating to the dwelling (COICOP 04.4)","Base 2015=100","85.5"
"Harmonised Index of Consumer Prices","2016","Water supply (COICOP 04.4.1)","Base 2015=100","50"
"Harmonised Index of Consumer Prices","2016","Refuse collection (COICOP 04.4.2)","Base 2015=100","101.1"
"Harmonised Index of Consumer Prices","2016","Sewerage collection (COICOP 04.4.3)","Base 2015=100","50"
"Harmonised Index of Consumer Prices","2016","Other services relating to the dwelling n.e.c. (COICOP 04.4.4)","Base 2015=100","101"
"Harmonised Index of Consumer Prices","2016","Electricity, gas and other fuels (COICOP 04.5)","Base 2015=100","94.9"
"Harmonised Index of Consumer Prices","2016","Electricity (COICOP 04.5.1)","Base 2015=100","96.4"
"Harmonised Index of Consumer Prices","2016","Gas (COICOP 04.5.2)","Base 2015=100","97"
"Harmonised Index of Consumer Prices","2016","Liquid fuels (COICOP 04.5.3)","Base 2015=100","85.8"
"Harmonised Index of Consumer Prices","2016","Solid fuels (COICOP 04.5.4)","Base 2015=100","99.6"
"Harmonised Index of Consumer Prices","2016","Heat energy (COICOP 04.5.5)","Base 2015=100",""
"Harmonised Index of Consumer Prices","2016","Furnishings, household equipment and routine household maintenance (COICOP 05)","Base 2015=100","96.8"
"Harmonised Index of Consumer Prices","2016","Furniture and furnishings, carpets and other floor coverings (COICOP 05.1)","Base 2015=100","93.5"
"Harmonised Index of Consumer Prices","2016","Furniture and furnishings (COICOP 05.1.1)","Base 2015=100","93.5"
"Harmonised Index of Consumer Prices","2016","Carpets and other floor coverings (COICOP 05.1.2)","Base 2015=100","100.1"
"Harmonised Index of Consumer Prices","2016","Repair of furniture, furnishings and floor coverings (COICOP 05.1.3)","Base 2015=100",""
"Harmonised Index of Consumer Prices","2016","Household textiles (COICOP 05.2)","Base 2015=100","95"
"Harmonised Index of Consumer Prices","2016","Household appliances (COICOP 05.3)","Base 2015=100","97.5"
"Harmonised Index of Consumer Prices","2016","Major household appliances whether electric or not and small electric household appliances (COICOP 05.3.1_2)","Base 2015=100","97.4"
"Harmonised Index of Consumer Prices","2016","Repair of household appliances (COICOP 05.3.3)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2016","Glassware, tableware and household utensils (COICOP 05.4)","Base 2015=100","97.8"
"Harmonised Index of Consumer Prices","2016","Tools and equipment for house and garden (COICOP 05.5)","Base 2015=100","96.7"
"Harmonised Index of Consumer Prices","2016","Goods and services for routine household maintenance (COICOP 05.6)","Base 2015=100","98.5"
"Harmonised Index of Consumer Prices","2016","Non-durable household goods (COICOP 05.6.1)","Base 2015=100","95.4"
"Harmonised Index of Consumer Prices","2016","Domestic services and household services (COICOP 05.6.2)","Base 2015=100","102.6"
"Harmonised Index of Consumer Prices","2016","Health (COICOP 06)","Base 2015=100","100.7"
"Harmonised Index of Consumer Prices","2016","Medical products, appliances and equipment (COICOP 06.1)","Base 2015=100","100"
"Harmonised Index of Consumer Prices","2016","Pharmaceutical products (COICOP 06.1.1)","Base 2015=100","99.9"
"Harmonised Index of Consumer Prices","2016","Other medical products, therapeutic appliances and equipment (COICOP 06.1.2_3)","Base 2015=100","100.4"
"Harmonised Index of Consumer Prices","2016","Out-patient services (COICOP 06.2)","Base 2015=100","102.2"
"Harmonised Index of Consumer Prices","2016","Medical services and paramedical services (COICOP 06.2.1_3)","Base 2015=100","102.7"
"Harmonised Index of Consumer Prices","2016","Dental services (COICOP 06.2.2)","Base 2015=100","101.1"
"Harmonised Index of Consumer Prices","2016","Hospital services (COICOP 06.3)","Base 2015=100","100.1"
"Harmonised Index of Consumer Prices","2016","Transport (COICOP 07)","Base 2015=100","96.5"
"Harmonised Index of Consumer Prices","2016","Purchase of vehicles (COICOP 07.1)","Base 2015=100","96.6"
"Harmonised Index of Consumer Prices","2016","Motor cars (COICOP 07.1.1)","Base 2015=100","96.6"
"Harmonised Index of Consumer Prices","2016","Motor cycles, bicycles and animal drawn vehicles (COICOP 07.1.2_3_4)","Base 2015=100","97.9"
"Harmonised Index of Consumer Prices","2016","Operation of personal transport equipment (COICOP 07.2)","Base 2015=100","94.8"
"Harmonised Index of Consumer Prices","2016","Spare parts and accessories for personal transport equipment (COICOP 07.2.1)","Base 2015=100","98.6"
"Harmonised Index of Consumer Prices","2016","Fuels and lubricants for personal transport equipment (COICOP 07.2.2)","Base 2015=100","92.8"
"Harmonised Index of Consumer Prices","2016","Maintenance and repair of personal transport equipment (COICOP 07.2.3)","Base 2015=100","100.2"
"Harmonised Index of Consumer Prices","2016","Other services in respect of personal transport equipment (COICOP 07.2.4)","Base 2015=100","99.2"
"Harmonised Index of Consumer Prices","2016","Transport services (COICOP 07.3)","Base 2015=100","100.2"
"Harmonised Index of Consumer Prices","2016","Passenger transport by railway (COICOP 07.3.1)","Base 2015=100","102.1"
"Harmonised Index of Consumer Prices","2016","Passenger transport by road (COICOP 07.3.2)","Base 2015=100","100.9"
"Harmonised Index of Consumer Prices","2016","Passenger transport by air (COICOP 07.3.3)","Base 2015=100","93.7"
"Harmonised Index of Consumer Prices","2016","Passenger transport by sea and inland waterway (COICOP 07.3.4)","Base 2015=100","100.5"
"Harmonised Index of Consumer Prices","2016","Combined passenger transport (COICOP 07.3.5)","Base 2015=100","100.2"
"Harmonised Index of Consumer Prices","2016","Other purchased transport services (COICOP 07.3.6)","Base 2015=100","102.2"
"Harmonised Index of Consumer Prices","2016","Communications (COICOP 08)","Base 2015=100","98.8"
"Harmonised Index of Consumer Prices","2016","Postal services (COICOP 08.1)","Base 2015=100","102.9"
"Harmonised Index of Consumer Prices","2016","Telephone and telefax equipment and services (COICOP 08.2_3)","Base 2015=100","98.6"
"Harmonised Index of Consumer Prices","2016","Recreation and culture (COICOP 09)","Base 2015=100","98.9"
"Harmonised Index of Consumer Prices","2016","Audio-visual, photographic and information processing equipment (COICOP 09.1)","Base 2015=100","89.9"
"Harmonised Index of Consumer Prices","2016","Equipment for the reception, recording and reproduction of sound and picture (COICOP 09.1.1)","Base 2015=100","92.4"
"Harmonised Index of Consumer Prices","2016","Photographic and cinematographic equipment and optical instruments (COICOP 09.1.2)","Base 2015=100",""
"Harmonised Index of Consumer Prices","2016","Information processing equipment (COICOP 09.1.3)","Base 2015=100","74"
"Harmonised Index of Consumer Prices","2016","Recording media (COICOP 09.1.4)","Base 2015=100","93.4"
"Harmonised Index of Consumer Prices","2016","Repair of audio-visual, photographic and information processing equipment (COICOP 09.1.5)","Base 2015=100","100.7"
"Harmonised Index of Consumer Prices","2016","Other major durables for recreation and culture (COICOP 09.2)","Base 2015=100","102.8"
"Harmonised Index of Consumer Prices","2016","Major durables for indoor and outdoor recreation including musical instruments (COICOP 09.2.1_2)","Base 2015=100","102.8"
"Harmonised Index of Consumer Prices","2016","Maintenance and repair of other major durables for recreation and culture (COICOP 09.2.3)","Base 2015=100",""
"Harmonised Index of Consumer Prices","2016","Other recreational items and equipment, gardens and pets (COICOP 09.3)","Base 2015=100","94"
"Harmonised Index of Consumer Prices","2016","Games, toys and hobbies (COICOP 09.3.1)","Base 2015=100","92.3"
"Harmonised Index of Consumer Prices","2016","Equipment for sport, camping and open-air recreation (COICOP 09.3.2)","Base 2015=100","93.1"
"Harmonised Index of Consumer Prices","2016","Gardens, plants and flowers (COICOP 09.3.3)","Base 2015=100","91.8"
"Harmonised Index of Consumer Prices","2016","Pets and related products; veterinary and other services for pets (COICOP 09.3.4_5)","Base 2015=100","101.6"
"Harmonised Index of Consumer Prices","2016","Recreational and cultural services (COICOP 09.4)","Base 2015=100","101.7"
"Harmonised Index of Consumer Prices","2016","Recreational and sporting services (COICOP 09.4.1)","Base 2015=100","103"
"Harmonised Index of Consumer Prices","2016","Cultural services (COICOP 09.4.2)","Base 2015=100","101.1"
"Harmonised Index of Consumer Prices","2016","Newspapers, books and stationery (COICOP 09.5)","Base 2015=100","100.7"
"Harmonised Index of Consumer Prices","2016","Books (COICOP 09.5.1)","Base 2015=100","100.5"
"Harmonised Index of Consumer Prices","2016","Newspapers and periodicals (COICOP 09.5.2)","Base 2015=100","100.8"
"Harmonised Index of Consumer Prices","2016","Miscellaneous printed matter; stationery and drawing materials (COICOP 09.5.3_4)","Base 2015=100","101"
"Harmonised Index of Consumer Prices","2016","Package holidays (COICOP 09.6)","Base 2015=100","101.8"
"Harmonised Index of Consumer Prices","2016","Education (COICOP 10)","Base 2015=100","103.3"
"Harmonised Index of Consumer Prices","2016","Restaurants and hotels (COICOP 11)","Base 2015=100","102"
"Harmonised Index of Consumer Prices","2016","Catering services (COICOP 11.1)","Base 2015=100","101"
"Harmonised Index of Consumer Prices","2016","Restaurants, cafes and the like (COICOP 11.1.1)","Base 2015=100","101.1"
"Harmonised Index of Consumer Prices","2016","Canteens (COICOP 11.1.2)","Base 2015=100","100.9"
"Harmonised Index of Consumer Prices","2016","Accommodation services (COICOP 11.2)","Base 2015=100","109.1"
"Harmonised Index of Consumer Prices","2016","Miscellaneous goods and services (COICOP 12)","Base 2015=100","100.5"
"Harmonised Index of Consumer Prices","2016","Personal care (COICOP 12.1)","Base 2015=100","97.4"
"Harmonised Index of Consumer Prices","2016","Hairdressing salons and personal grooming establishments (COICOP 12.1.1)","Base 2015=100","100.6"
"Harmonised Index of Consumer Prices","2016","Electrical appliances for personal care; other appliances, articles and products for personal care (COICOP 12.1.2_3)","Base 2015=100","96.2"
"Harmonised Index of Consumer Prices","2016","Personal effects n.e.c. (COICOP 12.3)","Base 2015=100","93.8"
"Harmonised Index of Consumer Prices","2016","Jewellery, clocks and watches (COICOP 12.3.1)","Base 2015=100","98.5"
"Harmonised Index of Consumer Prices","2016","Other personal effects (COICOP 12.3.2)","Base 2015=100","90.6"
"Harmonised Index of Consumer Prices","2016","Social protection (COICOP 12.4)","Base 2015=100","102"
"Harmonised Index of Consumer Prices","2016","Insurance (COICOP 12.5)","Base 2015=100","114.3"
"Harmonised Index of Consumer Prices","2016","Insurance connected with the dwelling (COICOP 12.5.2)","Base 2015=100","108.9"
"Harmonised Index of Consumer Prices","2016","Insurance connected with health (COICOP 12.5.3)","Base 2015=100","105.3"
"Harmonised Index of Consumer Prices","2016","Insurance connected with transport (COICOP 12.5.4)","Base 2015=100","124.6"
"Harmonised Index of Consumer Prices","2016","Other insurance (COICOP 12.5.5)","Base 2015=100",""
"Harmonised Index of Consumer Prices","2016","Financial services n.e.c. (COICOP 12.6)","Base 2015=100","101.1"
"Harmonised Index of Consumer Prices","2016","Other services n.e.c. (COICOP 12.7)","Base 2015=100","100.6"
